Entity,Code,Year,Wheat yield
Slovakia,SVK,2017,4.7386003
Slovakia,SVK,2018,4.7796
Slovakia,SVK,2019,4.7666
Slovakia,SVK,2020,5.5113
Slovakia,SVK,2021,5.609
Slovakia,SVK,2022,4.9750004
Slovakia,SVK,2023,6.123
Slovenia,SVN,1992,4.1937003
Slovenia,SVN,1993,3.8430002
Slovenia,SVN,1994,4.3300004
Slovenia,SVN,1995,4.23
Slovenia,SVN,1996,3.9
Slovenia,SVN,1997,4.1557
Slovenia,SVN,1998,4.8279
Slovenia,SVN,1999,3.7087002
Slovenia,SVN,2000,4.2492003
Slovenia,SVN,2001,4.6036005
Slovenia,SVN,2002,4.8943
Slovenia,SVN,2003,3.4543002
Slovenia,SVN,2004,4.5339003
Slovenia,SVN,2005,4.7005
Slovenia,SVN,2006,4.1907005
Slovenia,SVN,2007,4.1616
Slovenia,SVN,2008,4.5265
Slovenia,SVN,2009,3.9643002
Slovenia,SVN,2010,4.8044
Slovenia,SVN,2011,5.177
Slovenia,SVN,2012,5.4376
Slovenia,SVN,2013,4.3528
Slovenia,SVN,2014,5.2302003
Slovenia,SVN,2015,5.1102004
Slovenia,SVN,2016,5.1863003
Slovenia,SVN,2017,5.0314
Slovenia,SVN,2018,4.3817005
Slovenia,SVN,2019,5.2305
Slovenia,SVN,2020,5.7963
Slovenia,SVN,2021,5.7652006
Slovenia,SVN,2022,5.4699
Slovenia,SVN,2023,5.0651
Small Island Developing States (FAO),,1961,2.5
Small Island Developing States (FAO),,1962,2.5
Small Island Developing States (FAO),,1963,2.5
Small Island Developing States (FAO),,1964,2.5
Small Island Developing States (FAO),,1965,2.5
Small Island Developing States (FAO),,1966,2.5
Small Island Developing States (FAO),,1967,3.0000002
Small Island Developing States (FAO),,1968,2.6875002
Small Island Developing States (FAO),,1969,2.9
Small Island Developing States (FAO),,1970,2.8571002
Small Island Developing States (FAO),,1971,1.3333001
Small Island Developing States (FAO),,1972,2.5
Small Island Developing States (FAO),,1973,3.3500001
Small Island Developing States (FAO),,1974,3.2500002
Small Island Developing States (FAO),,1975,3.0000002
Small Island Developing States (FAO),,1976,2
Small Island Developing States (FAO),,1977,2
Small Island Developing States (FAO),,1978,2.2222002
Small Island Developing States (FAO),,1979,1.2069001
Small Island Developing States (FAO),,1980,1.0638001
Small Island Developing States (FAO),,1981,1.3978001
Small Island Developing States (FAO),,1982,1.6246
Small Island Developing States (FAO),,1983,0.82470006
Small Island Developing States (FAO),,1984,0.73270005
Small Island Developing States (FAO),,1985,1.835
Small Island Developing States (FAO),,1986,1.8392
Small Island Developing States (FAO),,1987,1.5000001
Small Island Developing States (FAO),,1988,1.32
Small Island Developing States (FAO),,1989,1.13
Small Island Developing States (FAO),,1990,0.73170006
Small Island Developing States (FAO),,1991,1.3812001
Small Island Developing States (FAO),,1992,2.0273001
Small Island Developing States (FAO),,1993,1.8519001
Small Island Developing States (FAO),,1994,1.9571
Small Island Developing States (FAO),,1995,1.94
Small Island Developing States (FAO),,1996,1.8730001
Small Island Developing States (FAO),,1997,1.8889002
Small Island Developing States (FAO),,1998,1.9750001
Small Island Developing States (FAO),,1999,1.7500001
Small Island Developing States (FAO),,2001,1.8500001
Small Island Developing States (FAO),,2003,1.9000001
Small Island Developing States (FAO),,2004,1.8945001
Small Island Developing States (FAO),,2005,1.8932
Small Island Developing States (FAO),,2012,1.9150001
Small Island Developing States (FAO),,2013,1.9194001
Small Island Developing States (FAO),,2015,0.70220006
Small Island Developing States (FAO),,2016,0.65430003
Small Island Developing States (FAO),,2017,0.60170007
Small Island Developing States (FAO),,2018,0.5224
Small Island Developing States (FAO),,2019,0.5928
Small Island Developing States (FAO),,2020,0.5094
Small Island Developing States (FAO),,2021,0.5618
Small Island Developing States (FAO),,2022,0.5503
Small Island Developing States (FAO),,2023,0.53770006
Somalia,SOM,1970,0
Somalia,SOM,1971,0
Somalia,SOM,1972,0
Somalia,SOM,1973,0
Somalia,SOM,1974,0
Somalia,SOM,1975,0
Somalia,SOM,1976,0
Somalia,SOM,1977,0
Somalia,SOM,1978,0
Somalia,SOM,1979,0
Somalia,SOM,1980,0
Somalia,SOM,1981,0
Somalia,SOM,1982,0
Somalia,SOM,1983,0
Somalia,SOM,1984,0
Somalia,SOM,1985,0.36110002
Somalia,SOM,1986,0.36110002
Somalia,SOM,1987,0.3703
Somalia,SOM,1988,0.3703
Somalia,SOM,1989,0.3684
Somalia,SOM,1990,0.37
Somalia,SOM,1991,0.36670002
Somalia,SOM,1992,0.3684
Somalia,SOM,1993,0.37
Somalia,SOM,1994,0.37010002
Somalia,SOM,1995,0.37080002
Somalia,SOM,1996,0.3714
Somalia,SOM,1997,0.37240002
Somalia,SOM,1998,0.37500003
Somalia,SOM,1999,0.37220004
Somalia,SOM,2000,0.36920002
Somalia,SOM,2001,0.36540002
Somalia,SOM,2002,0.37360004
Somalia,SOM,2003,0.3763
Somalia,SOM,2004,0.37860003
Somalia,SOM,2005,0.3871
Somalia,SOM,2006,0.36920002
Somalia,SOM,2007,0.3785
Somalia,SOM,2008,0.38060004
Somalia,SOM,2009,0.38340002
Somalia,SOM,2010,0.38680002
Somalia,SOM,2011,0.39010003
Somalia,SOM,2012,0.4
Somalia,SOM,2013,0.4
Somalia,SOM,2014,0.39510003
Somalia,SOM,2015,0.39560002
Somalia,SOM,2016,0.3958
Somalia,SOM,2017,0.3964
Somalia,SOM,2018,0.39710003
Somalia,SOM,2019,0.39790002
Somalia,SOM,2020,0.39880002
Somalia,SOM,2021,0.3995
Somalia,SOM,2022,0.4004
Somalia,SOM,2023,0.4013
South Africa,ZAF,1961,0.619
South Africa,ZAF,1962,0.5127
South Africa,ZAF,1963,0.5793
South Africa,ZAF,1964,0.8036
South Africa,ZAF,1965,0.48240003
South Africa,ZAF,1966,0.48320004
South Africa,ZAF,1967,0.82970005
South Africa,ZAF,1968,0.74670005
South Africa,ZAF,1969,0.71140003
South Africa,ZAF,1970,0.72330004
South Africa,ZAF,1971,0.83080006
South Africa,ZAF,1972,0.8656
South Africa,ZAF,1973,0.924
South Africa,ZAF,1974,0.85580003
South Africa,ZAF,1975,0.97440004
South Africa,ZAF,1976,1.1475
South Africa,ZAF,1977,1.0279001
South Africa,ZAF,1978,0.89290005
South Africa,ZAF,1979,1.0967
South Africa,ZAF,1980,0.90470004
South Africa,ZAF,1981,1.3002
South Africa,ZAF,1982,1.2141
South Africa,ZAF,1983,0.98080003
South Africa,ZAF,1984,1.2080001
South Africa,ZAF,1985,0.8538
South Africa,ZAF,1986,1.1989001
South Africa,ZAF,1987,1.8033001
South Africa,ZAF,1988,1.8019001
South Africa,ZAF,1989,1.0906
South Africa,ZAF,1990,1.0934001
South Africa,ZAF,1991,1.4916
South Africa,ZAF,1992,1.7653002
South Africa,ZAF,1993,1.8454001
South Africa,ZAF,1994,1.7561
South Africa,ZAF,1995,1.4507
South Africa,ZAF,1996,2.0961
South Africa,ZAF,1997,1.7575
South Africa,ZAF,1998,2.5295
South Africa,ZAF,1999,2.4137
South Africa,ZAF,2000,2.5997
South Africa,ZAF,2001,2.5708
South Africa,ZAF,2002,2.5906003
South Africa,ZAF,2003,2.068
South Africa,ZAF,2004,2.0325
South Africa,ZAF,2005,2.3665001
South Africa,ZAF,2006,2.7516003
South Africa,ZAF,2007,3.0142002
South Africa,ZAF,2008,2.8476002
South Africa,ZAF,2009,3.0475001
South Africa,ZAF,2010,2.5623002
South Africa,ZAF,2011,3.3157
South Africa,ZAF,2012,3.7476003
South Africa,ZAF,2013,3.6993003
South Africa,ZAF,2014,3.6721003
South Africa,ZAF,2015,2.9866002
South Africa,ZAF,2016,3.7571003
South Africa,ZAF,2017,3.1225002
South Africa,ZAF,2018,3.7111003
South Africa,ZAF,2019,2.8426003
South Africa,ZAF,2020,4.1585
South Africa,ZAF,2021,4.3649
South Africa,ZAF,2022,3.7227
South Africa,ZAF,2023,3.8108003
South America,,1961,1.1358268
South America,,1962,1.3453113
South America,,1963,1.3791425
South America,,1964,1.6361418
South America,,1965,1.2445667
South America,,1966,1.1882915
South America,,1967,1.213782
South America,,1968,1.0249571
South America,,1969,1.2721868
South America,,1970,1.249544
South America,,1971,1.1826997
South America,,1972,1.2396811
South America,,1973,1.4337177
South America,,1974,1.321026
South America,,1975,1.2525889
South America,,1976,1.3882709
South America,,1977,1.0957785
South America,,1978,1.4262615
South America,,1979,1.3073628
South America,,1980,1.3153248
South America,,1981,1.3395393
South America,,1982,1.6414075
South America,,1983,1.6795839
South America,,1984,1.9916968
South America,,1985,1.6289598
South America,,1986,1.679325
South America,,1987,1.8842533
South America,,1988,1.8297627
South America,,1989,1.8812577
South America,,1990,1.7172396
South America,,1991,1.8289338
South America,,1992,2.0109348
South America,,1993,2.12895
South America,,1994,1.9912289
South America,,1995,2.0979812
South America,,1996,1.9775157
South America,,1997,2.1702442
South America,,1998,2.4232893
South America,,1999,2.2067702
South America,,2000,2.3550267
South America,,2001,2.3896813
South America,,2002,2.1141226
South America,,2003,2.2032592
South America,,2004,2.4519014
South America,,2005,2.501082
South America,,2006,2.3383276
South America,,2007,2.537983
South America,,2008,2.7258496
South America,,2009,2.1020238
South America,,2010,2.8288386
South America,,2011,3.1832767
South America,,2012,2.947735
South America,,2013,2.6962066
South America,,2014,2.4887245
South America,,2015,2.6232238
South America,,2016,2.986929
South America,,2017,3.0032656
South America,,2018,2.9827702
South America,,2019,3.0871594
South America,,2020,2.8759766
South America,,2021,2.8238587
South America,,2022,3.314287
South America,,2023,2.4482934
South America (FAO),,1961,1.1358001
South America (FAO),,1962,1.3453001
South America (FAO),,1963,1.3791001
South America (FAO),,1964,1.6361
South America (FAO),,1965,1.2446
South America (FAO),,1966,1.1883001
South America (FAO),,1967,1.2138001
South America (FAO),,1968,1.0250001
South America (FAO),,1969,1.2722
South America (FAO),,1970,1.2495
South America (FAO),,1971,1.1827
South America (FAO),,1972,1.2397
South America (FAO),,1973,1.4337
South America (FAO),,1974,1.3210001
South America (FAO),,1975,1.2526001
South America (FAO),,1976,1.3883001
South America (FAO),,1977,1.0958
South America (FAO),,1978,1.4263002
South America (FAO),,1979,1.3074001
South America (FAO),,1980,1.3153001
South America (FAO),,1981,1.3395001
South America (FAO),,1982,1.6414001
South America (FAO),,1983,1.6796
South America (FAO),,1984,1.9917
South America (FAO),,1985,1.6290001
South America (FAO),,1986,1.6793001
South America (FAO),,1987,1.8843001
South America (FAO),,1988,1.8298001
South America (FAO),,1989,1.8813001
South America (FAO),,1990,1.7172
South America (FAO),,1991,1.8289001
South America (FAO),,1992,2.0109
South America (FAO),,1993,2.1290002
South America (FAO),,1994,1.9912001
South America (FAO),,1995,2.098
South America (FAO),,1996,1.9775001
South America (FAO),,1997,2.1702
South America (FAO),,1998,2.4233003
South America (FAO),,1999,2.2068002
South America (FAO),,2000,2.355
South America (FAO),,2001,2.3897002
South America (FAO),,2002,2.1141002
South America (FAO),,2003,2.2033002
South America (FAO),,2004,2.4519
South America (FAO),,2005,2.5011003
South America (FAO),,2006,2.3383002
South America (FAO),,2007,2.538
South America (FAO),,2008,2.7258003
South America (FAO),,2009,2.102
South America (FAO),,2010,2.8288002
South America (FAO),,2011,3.1833003
South America (FAO),,2012,2.9477
South America (FAO),,2013,2.6962001
South America (FAO),,2014,2.4887002
South America (FAO),,2015,2.6232002
South America (FAO),,2016,2.9869
South America (FAO),,2017,3.0033002
South America (FAO),,2018,2.9828002
South America (FAO),,2019,3.0872002
South America (FAO),,2020,2.8760002
South America (FAO),,2021,2.8239
South America (FAO),,2022,3.3143003
South America (FAO),,2023,2.4483001
South Korea,KOR,1961,2.2657
South Korea,KOR,1962,2.0093002
South Korea,KOR,1963,1.6559001
South Korea,KOR,1964,2.1219
South Korea,KOR,1965,1.9800001
South Korea,KOR,1966,2.0585
South Korea,KOR,1967,2.0548
South Korea,KOR,1968,2.19
South Korea,KOR,1969,2.39
South Korea,KOR,1970,2.26
South Korea,KOR,1971,2.2674
South Korea,KOR,1972,2.375
South Korea,KOR,1973,2.308
South Korea,KOR,1974,2.0341
South Korea,KOR,1975,2.2176
South Korea,KOR,1976,2.2227
South Korea,KOR,1977,1.6844001
South Korea,KOR,1978,2.0891001
South Korea,KOR,1979,3.2070003
South Korea,KOR,1980,3.2997
South Korea,KOR,1981,2.9011002
South Korea,KOR,1982,3.3482
South Korea,KOR,1983,4.2213
South Korea,KOR,1984,2.6887
South Korea,KOR,1985,3.4257002
South Korea,KOR,1986,2.9379
South Korea,KOR,1987,3.0235002
South Korea,KOR,1988,3.2842002
South Korea,KOR,1989,3.0797
South Korea,KOR,1990,3.0238001
South Korea,KOR,1991,3.0955002
South Korea,KOR,1992,3.3659
South Korea,KOR,1993,2.7112
South Korea,KOR,1994,3.7045002
South Korea,KOR,1995,4.4386005
South Korea,KOR,1996,3.9193003
South Korea,KOR,1997,4.0441003
South Korea,KOR,1998,3.4847002
South Korea,KOR,1999,3.6699002
South Korea,KOR,2000,2.5452
South Korea,KOR,2001,3.1049001
South Korea,KOR,2002,3.2268002
South Korea,KOR,2003,3.0512002
South Korea,KOR,2004,3.3289
South Korea,KOR,2005,3.2058003
South Korea,KOR,2006,3.3429
South Korea,KOR,2007,3.8128002
South Korea,KOR,2008,4.0639
South Korea,KOR,2009,3.7067
South Korea,KOR,2010,3.1173003
South Korea,KOR,2011,3.3484
South Korea,KOR,2012,3.9098003
South Korea,KOR,2013,2.5852
South Korea,KOR,2014,3.2603002
South Korea,KOR,2015,2.6234
South Korea,KOR,2016,3.7074
South Korea,KOR,2017,4.0316005
South Korea,KOR,2018,3.9073002
South Korea,KOR,2019,4.0214
South Korea,KOR,2020,3.2513
South Korea,KOR,2021,4.2294
South Korea,KOR,2022,4.1848
South Korea,KOR,2023,4.4663
South-eastern Asia (FAO),,1961,0.3078
South-eastern Asia (FAO),,1962,0.4124
South-eastern Asia (FAO),,1963,0.55820006
South-eastern Asia (FAO),,1964,0.67620003
South-eastern Asia (FAO),,1965,0.6445
South-eastern Asia (FAO),,1966,0.63440007
South-eastern Asia (FAO),,1967,0.4979
South-eastern Asia (FAO),,1968,0.5763
South-eastern Asia (FAO),,1969,0.4684
South-eastern Asia (FAO),,1970,0.555
South-eastern Asia (FAO),,1971,0.6243
South-eastern Asia (FAO),,1972,0.54990005
South-eastern Asia (FAO),,1973,0.5479
South-eastern Asia (FAO),,1974,0.45550004
South-eastern Asia (FAO),,1975,0.74520004
South-eastern Asia (FAO),,1976,0.6526
South-eastern Asia (FAO),,1977,0.8783
South-eastern Asia (FAO),,1978,1.0256001
South-eastern Asia (FAO),,1979,0.5037
South-eastern Asia (FAO),,1980,1.1064001
South-eastern Asia (FAO),,1981,1.11
South-eastern Asia (FAO),,1982,1.3341
South-eastern Asia (FAO),,1983,1.263
South-eastern Asia (FAO),,1984,1.5942
South-eastern Asia (FAO),,1985,1.7431
South-eastern Asia (FAO),,1986,1.7121
South-eastern Asia (FAO),,1987,1.7286
South-eastern Asia (FAO),,1988,1.3060001
South-eastern Asia (FAO),,1989,1.0723001
South-eastern Asia (FAO),,1990,0.9524001
South-eastern Asia (FAO),,1991,0.9551
South-eastern Asia (FAO),,1992,0.9371
South-eastern Asia (FAO),,1993,0.9301
South-eastern Asia (FAO),,1994,0.8198
South-eastern Asia (FAO),,1995,0.84070003
South-eastern Asia (FAO),,1996,0.9427
South-eastern Asia (FAO),,1997,1.0286
South-eastern Asia (FAO),,1998,0.9559001
South-eastern Asia (FAO),,1999,1.0915
South-eastern Asia (FAO),,2000,1.143
South-eastern Asia (FAO),,2001,1.1841
South-eastern Asia (FAO),,2002,1.2602
South-eastern Asia (FAO),,2003,1.2802
South-eastern Asia (FAO),,2004,1.3864001
South-eastern Asia (FAO),,2005,1.3867
South-eastern Asia (FAO),,2006,1.5162001
South-eastern Asia (FAO),,2007,1.5695001
South-eastern Asia (FAO),,2008,1.7005001
South-eastern Asia (FAO),,2009,1.7192
South-eastern Asia (FAO),,2010,1.7708001
South-eastern Asia (FAO),,2011,1.7670001
South-eastern Asia (FAO),,2012,1.7735001
South-eastern Asia (FAO),,2013,1.8013002
South-eastern Asia (FAO),,2014,1.8379002
South-eastern Asia (FAO),,2015,1.8505001
South-eastern Asia (FAO),,2016,1.1837
South-eastern Asia (FAO),,2017,1.8679001
South-eastern Asia (FAO),,2018,1.8558002
South-eastern Asia (FAO),,2019,1.8615001
South-eastern Asia (FAO),,2020,1.8448001
South-eastern Asia (FAO),,2021,1.8427
South-eastern Asia (FAO),,2022,1.8267001
South-eastern Asia (FAO),,2023,1.3720001
Southern Africa (FAO),,1961,0.6305
Southern Africa (FAO),,1962,0.5264
Southern Africa (FAO),,1963,0.5888
Southern Africa (FAO),,1964,0.80240005
Southern Africa (FAO),,1965,0.4943
Southern Africa (FAO),,1966,0.5034
Southern Africa (FAO),,1967,0.82220006
Southern Africa (FAO),,1968,0.7425
Southern Africa (FAO),,1969,0.7077001
Southern Africa (FAO),,1970,0.7207
Southern Africa (FAO),,1971,0.82150006
Southern Africa (FAO),,1972,0.83430004
Southern Africa (FAO),,1973,0.9089001
Southern Africa (FAO),,1974,0.85220003
Southern Africa (FAO),,1975,0.97050005
Southern Africa (FAO),,1976,1.1382
Southern Africa (FAO),,1977,1.0386
Southern Africa (FAO),,1978,0.90400004
Southern Africa (FAO),,1979,1.0949001
Southern Africa (FAO),,1980,0.90730006
Southern Africa (FAO),,1981,1.2966
Southern Africa (FAO),,1982,1.2083001
Southern Africa (FAO),,1983,0.97520006
Southern Africa (FAO),,1984,1.2003001
Southern Africa (FAO),,1985,0.84970003
Southern Africa (FAO),,1986,1.1953001
Southern Africa (FAO),,1987,1.7871001
Southern Africa (FAO),,1988,1.7860001
Southern Africa (FAO),,1989,1.0836
Southern Africa (FAO),,1990,1.0893002
Southern Africa (FAO),,1991,1.4643002
Southern Africa (FAO),,1992,1.7517
Southern Africa (FAO),,1993,1.8371
Southern Africa (FAO),,1994,1.7247
Southern Africa (FAO),,1995,1.4439001
Southern Africa (FAO),,1996,2.0867
Southern Africa (FAO),,1997,1.7581
Southern Africa (FAO),,1998,2.505
Southern Africa (FAO),,1999,2.3676002
Southern Africa (FAO),,2000,2.5528002
Southern Africa (FAO),,2001,2.5609
Southern Africa (FAO),,2002,2.5265002
Southern Africa (FAO),,2003,2.0066001
Southern Africa (FAO),,2004,1.996
Southern Africa (FAO),,2005,2.3344
Southern Africa (FAO),,2006,2.7039
Southern Africa (FAO),,2007,2.9529
Southern Africa (FAO),,2008,2.7847002
Southern Africa (FAO),,2009,2.9458003
Southern Africa (FAO),,2010,2.5492
Southern Africa (FAO),,2011,3.2524002
Southern Africa (FAO),,2012,3.6905003
Southern Africa (FAO),,2013,3.6580002
Southern Africa (FAO),,2014,3.6023002
Southern Africa (FAO),,2015,2.9593003
Southern Africa (FAO),,2016,3.7115002
Southern Africa (FAO),,2017,3.1015
Southern Africa (FAO),,2018,3.6690001
Southern Africa (FAO),,2019,2.8354
Southern Africa (FAO),,2020,4.1390004
Southern Africa (FAO),,2021,4.3250003
Southern Africa (FAO),,2022,3.6926003
Southern Africa (FAO),,2023,3.759
Southern Asia (FAO),,1961,0.85420007
Southern Asia (FAO),,1962,0.8679001
Southern Asia (FAO),,1963,0.7965
Southern Asia (FAO),,1964,0.7699001
Southern Asia (FAO),,1965,0.88430005
Southern Asia (FAO),,1966,0.81280005
Southern Asia (FAO),,1967,0.87540007
Southern Asia (FAO),,1968,1.0413
Southern Asia (FAO),,1969,1.0847
Southern Asia (FAO),,1970,1.1106
Southern Asia (FAO),,1971,1.1314001
Southern Asia (FAO),,1972,1.2069001
Southern Asia (FAO),,1973,1.1797
Southern Asia (FAO),,1974,1.1206
Southern Asia (FAO),,1975,1.2455001
Southern Asia (FAO),,1976,1.3404001
Southern Asia (FAO),,1977,1.3180001
Southern Asia (FAO),,1978,1.3646001
Southern Asia (FAO),,1979,1.4695001
Southern Asia (FAO),,1980,1.3818
Southern Asia (FAO),,1981,1.4923002
Southern Asia (FAO),,1982,1.5427
Southern Asia (FAO),,1983,1.6368002
Southern Asia (FAO),,1984,1.6432
Southern Asia (FAO),,1985,1.6685001
Southern Asia (FAO),,1986,1.8320001
Southern Asia (FAO),,1987,1.6863002
Southern Asia (FAO),,1988,1.7563001
Southern Asia (FAO),,1989,1.9132
Southern Asia (FAO),,1990,1.8708001
Southern Asia (FAO),,1991,1.9938002
Southern Asia (FAO),,1992,2.098
Southern Asia (FAO),,1993,2.0532
Southern Asia (FAO),,1994,2.0837
Southern Asia (FAO),,1995,2.2514
Southern Asia (FAO),,1996,2.1728
Southern Asia (FAO),,1997,2.3125
Southern Asia (FAO),,1998,2.2872
Southern Asia (FAO),,1999,2.3455
Southern Asia (FAO),,2000,2.4684
Southern Asia (FAO),,2001,2.4048002
Southern Asia (FAO),,2002,2.4886003
Southern Asia (FAO),,2003,2.4163
Southern Asia (FAO),,2004,2.4938002
Southern Asia (FAO),,2005,2.4572
Southern Asia (FAO),,2006,2.4398003
Southern Asia (FAO),,2007,2.5699
Southern Asia (FAO),,2008,2.4755
Southern Asia (FAO),,2009,2.6334
Southern Asia (FAO),,2010,2.5853002
Southern Asia (FAO),,2011,2.6587
Southern Asia (FAO),,2012,2.7742002
Southern Asia (FAO),,2013,2.7910001
Southern Asia (FAO),,2014,2.8438
Southern Asia (FAO),,2015,2.6376002
Southern Asia (FAO),,2016,2.8566003
Southern Asia (FAO),,2017,2.9938002
Southern Asia (FAO),,2018,3.1135
Southern Asia (FAO),,2019,3.1669002
Southern Asia (FAO),,2020,3.1088002
Southern Asia (FAO),,2021,3.1648002
Southern Asia (FAO),,2022,3.1773002
Southern Asia (FAO),,2023,3.2269
Southern Europe (FAO),,1961,1.3956001
Southern Europe (FAO),,1962,1.5634001
Southern Europe (FAO),,1963,1.5135001
Southern Europe (FAO),,1964,1.4887
Southern Europe (FAO),,1965,1.6985
Southern Europe (FAO),,1966,1.7693001
Southern Europe (FAO),,1967,1.9153001
Southern Europe (FAO),,1968,1.8051001
Southern Europe (FAO),,1969,1.8240001
Southern Europe (FAO),,1970,1.7695001
Southern Europe (FAO),,1971,2.1628
Southern Europe (FAO),,1972,1.9641001
Southern Europe (FAO),,1973,2.0296001
Southern Europe (FAO),,1974,2.2829
Southern Europe (FAO),,1975,2.2645001
Southern Europe (FAO),,1976,2.3796003
Southern Europe (FAO),,1977,2.1586
Southern Europe (FAO),,1978,2.4020002
Southern Europe (FAO),,1979,2.3026001
Southern Europe (FAO),,1980,2.6329
Southern Europe (FAO),,1981,2.2803001
Southern Europe (FAO),,1982,2.4679
Southern Europe (FAO),,1983,2.3734
Southern Europe (FAO),,1984,2.9912002
Southern Europe (FAO),,1985,2.7563002
Southern Europe (FAO),,1986,2.7104
Southern Europe (FAO),,1987,2.9175003
Southern Europe (FAO),,1988,3.0000002
Southern Europe (FAO),,1989,2.7447002
Southern Europe (FAO),,1990,2.8731003
Southern Europe (FAO),,1991,3.2332
Southern Europe (FAO),,1992,2.7510002
Southern Europe (FAO),,1993,2.9657001
Southern Europe (FAO),,1994,2.9593003
Southern Europe (FAO),,1995,2.601
Southern Europe (FAO),,1996,2.9548001
Southern Europe (FAO),,1997,2.6833003
Southern Europe (FAO),,1998,3.1818001
Southern Europe (FAO),,1999,2.6761003
Southern Europe (FAO),,2000,3.0604
Southern Europe (FAO),,2001,2.6742
Southern Europe (FAO),,2002,2.9367
Southern Europe (FAO),,2003,2.6177
Southern Europe (FAO),,2004,3.4159
Southern Europe (FAO),,2005,2.7377
Southern Europe (FAO),,2006,3.1991003
Southern Europe (FAO),,2007,3.3178003
Southern Europe (FAO),,2008,3.5768
Southern Europe (FAO),,2009,3.2196002
Southern Europe (FAO),,2010,3.2829
Southern Europe (FAO),,2011,3.5996003
Southern Europe (FAO),,2012,3.2744
Southern Europe (FAO),,2013,3.7121003
Southern Europe (FAO),,2014,3.3950002
Southern Europe (FAO),,2015,3.4736001
Southern Europe (FAO),,2016,3.8962002
Southern Europe (FAO),,2017,3.2278001
Southern Europe (FAO),,2018,3.9662
Southern Europe (FAO),,2019,3.6131003
Southern Europe (FAO),,2020,4.1795
Southern Europe (FAO),,2021,4.2702003
Southern Europe (FAO),,2022,3.5912
Southern Europe (FAO),,2023,3.2434
Spain,ESP,1850,0.45999998
Spain,ESP,1911,0.91999996
Spain,ESP,1934,1.47
Spain,ESP,1950,0.87
Spain,ESP,1961,0.8837001
Spain,ESP,1962,1.1307
Spain,ESP,1963,1.1456001
Spain,ESP,1964,0.96090007
Spain,ESP,1965,1.1077
Spain,ESP,1966,1.1646
Spain,ESP,1967,1.3263001
Spain,ESP,1968,1.3401
Spain,ESP,1969,1.2271
Spain,ESP,1970,1.0813001
Spain,ESP,1971,1.4908001
Spain,ESP,1972,1.2718002
Spain,ESP,1973,1.2584001
Spain,ESP,1974,1.4330001
Spain,ESP,1975,1.6169001
Spain,ESP,1976,1.6003001
Spain,ESP,1977,1.4969001
Spain,ESP,1978,1.7464001
Spain,ESP,1979,1.6003001
Spain,ESP,1980,2.2379
Spain,ESP,1981,1.2934
Spain,ESP,1982,1.6568002
Spain,ESP,1983,1.6392
Spain,ESP,1984,2.6249
Spain,ESP,1985,2.6079001
Spain,ESP,1986,2.0776002
Spain,ESP,1987,2.6074
Spain,ESP,1988,2.7852
Spain,ESP,1989,2.3597
Spain,ESP,1990,2.3789
Spain,ESP,1991,2.4592001
Spain,ESP,1992,1.9426
Spain,ESP,1993,2.4492002
Spain,ESP,1994,2.1843002
Spain,ESP,1995,1.4761001
Spain,ESP,1996,3.0016003
Spain,ESP,1997,2.2498002
Spain,ESP,1998,2.8424
Spain,ESP,1999,2.0987
Spain,ESP,2000,3.0997002
Spain,ESP,2001,2.3003001
Spain,ESP,2002,2.8347
Spain,ESP,2003,2.9236002
Spain,ESP,2004,3.2628002
Spain,ESP,2005,1.7707
Spain,ESP,2006,2.8755002
Spain,ESP,2007,3.5692
Spain,ESP,2008,3.2483003
Spain,ESP,2009,2.7103002
Spain,ESP,2010,3.0498002
Spain,ESP,2011,3.4475002
Spain,ESP,2012,2.3718002
Spain,ESP,2013,3.6447
Spain,ESP,2014,2.9806004
Spain,ESP,2015,2.9236002
Spain,ESP,2016,3.4886003
Spain,ESP,2017,2.3263001
Spain,ESP,2018,4.0328
Spain,ESP,2019,3.1463003
Spain,ESP,2020,4.2532005
Spain,ESP,2021,4.0238004
Spain,ESP,2022,2.9957001
Spain,ESP,2023,2.0683002
Sudan,SDN,2012,1.7297001
Sudan,SDN,2013,1.9534001
Sudan,SDN,2014,2.1219
Sudan,SDN,2015,3.4393003
Sudan,SDN,2016,2.381
Sudan,SDN,2017,2.6887
Sudan,SDN,2018,2.4472
Sudan,SDN,2019,2.3908002
Sudan,SDN,2020,2.2324
Sudan,SDN,2021,2.3154001
Sudan,SDN,2022,1.7
Sudan,SDN,2023,1.35
Sudan (former),,1961,1.6098001
Sudan (former),,1962,1.6588001
Sudan (former),,1963,1.3635001
Sudan (former),,1964,1.5758002
Sudan (former),,1965,0.98330003
Sudan (former),,1966,1.2033001
Sudan (former),,1967,1.0825001
Sudan (former),,1968,0.9793
Sudan (former),,1969,1.1173002
Sudan (former),,1970,0.9458
Sudan (former),,1971,1.3426
Sudan (former),,1972,1.0249001
Sudan (former),,1973,1.4601
Sudan (former),,1974,1.3352001
Sudan (former),,1975,1.0835
Sudan (former),,1976,0.9021
Sudan (former),,1977,1.0868001
Sudan (former),,1978,1.261
Sudan (former),,1979,0.6843
Sudan (former),,1980,1.2112
Sudan (former),,1981,1.1875
Sudan (former),,1982,1.0275
Sudan (former),,1983,1.8621
Sudan (former),,1984,1.1156
Sudan (former),,1985,1.6356001
Sudan (former),,1986,1.3161
Sudan (former),,1987,1.3253001
